date,ticker,entry,exit,reason,pnl_pct,ent_ns,ex_ns
2026-02-09,AXTI,25.7757,26.7452,TP,3.761,1.77064752e+18,1.77064764e+18
2026-02-09,APLD,35.3803,36.205,TP,2.331,1.77064764e+18,1.77064782e+18
2026-02-09,ALAB,175.16,179.9894,TP,2.757,1.77064752e+18,1.77064794e+18
2026-02-09,USAS,7.6777,7.8823,TP,2.665,1.77064782e+18,1.77065118e+18
2026-02-09,VAL,77.3473,79.0761,TP,2.235,1.77064794e+18,1.77065232e+18
2026-02-09,NBIS,91.1711,93.5863,TP,2.649,1.77065118e+18,1.7706591e+18
2026-02-09,SOC,8.5586,8.4078,SL,-1.762,1.7706591e+18,1.77066996e+18
2026-02-09,OKLO,74.8298,75.0499,EOD,0.294,1.77065232e+18,1.7706705e+18
2026-02-09,IAG,21.3012,21.2837,EOD,-0.082,1.77066996e+18,1.7706705e+18
2026-02-09,PL,24.0841,23.991,EOD,-0.386,1.7706705e+18,1.7706705e+18
2026-02-09,RCAT,13.8588,13.8212,EOD,-0.272,1.7706705e+18,1.7706705e+18
2026-02-09,CRNC,8.5285,8.4465,EOD,-0.961,1.7706705e+18,1.7706705e+18
2026-02-09,CORZ,18.5786,18.5165,EOD,-0.334,1.7706705e+18,1.7706705e+18
2026-02-09,APP,460.8604,460.1294,EOD,-0.159,1.7706705e+18,1.7706705e+18
2026-02-09,VSAT,46.4064,46.0439,EOD,-0.781,1.7706705e+18,1.7706705e+18
2026-02-09,PLSE,24.104,24.0559,EOD,-0.199,1.7706705e+18,1.7706705e+18
2026-02-10,TECX,18.6937,17.758,SL,-5.005,1.77073392e+18,1.77073398e+18
2026-02-10,NKTR,50.2388,52.6139,TP,4.728,1.77073392e+18,1.77073458e+18
2026-02-10,KD,11.2221,11.5441,TP,2.869,1.77073398e+18,1.7707347e+18
2026-02-10,HOG,21.036,20.3663,SL,-3.183,1.7707347e+18,1.7707353e+18
2026-02-10,ALMU,15.7958,16.0968,TP,1.906,1.7707353e+18,1.7707353e+18
2026-02-10,HAS,104.094,102.5684,SL,-1.466,1.77073458e+18,1.77073902e+18
2026-02-10,HSAI,27.2372,27.6016,TP,1.338,1.77073902e+18,1.77074112e+18
2026-02-10,TRMB,66.8117,68.3938,TP,2.368,1.7707353e+18,1.77074166e+18
2026-02-10,CSIQ,21.4314,21.6898,TP,1.206,1.77074166e+18,1.77074628e+18
2026-02-10,KVYO,20.6106,20.2059,SL,-1.964,1.77074112e+18,1.7707476e+18
2026-02-10,LMRI,13.8438,14.1146,TP,1.956,1.7707476e+18,1.77075624e+18
2026-02-10,ARMK,40.8959,40.999,EOD,0.252,1.77074628e+18,1.7707569e+18
2026-02-10,APGE,65.9659,65.4745,EOD,-0.745,1.77075624e+18,1.7707569e+18
2026-02-10,TPL,402.6573,402.0725,EOD,-0.145,1.7707569e+18,1.7707569e+18
2026-02-11,KRNT,16.3914,17.01,TP,3.774,1.77082032e+18,1.7708205e+18
2026-02-11,KSS,18.5385,18.2497,SL,-1.558,1.7708205e+18,1.77082056e+18
2026-02-11,ACMR,69.2392,68.1418,SL,-1.585,1.77082056e+18,1.77082194e+18
2026-02-11,NKTR,64.1891,62.7636,SL,-2.221,1.77082194e+18,1.77082314e+18
2026-02-11,THC,204.7045,210.2231,TP,2.696,1.77082314e+18,1.7708247e+18
2026-02-11,SN,121.1811,124.3179,TP,2.589,1.7708247e+18,1.7708256e+18
2026-02-11,SOLS,72.072,74.5679,TP,3.463,1.77082032e+18,1.77082686e+18
2026-02-11,AVTR,9.3593,9.213,SL,-1.563,1.77082686e+18,1.77082998e+18
2026-02-11,AGMB,15.7657,15.8341,EOD,0.434,1.77082998e+18,1.77084252e+18
2026-02-11,SFL,10.1151,10.035,EOD,-0.792,1.7708256e+18,1.7708433e+18
2026-02-11,BWA,65.7807,66.968,EOD,1.805,1.77084252e+18,1.7708433e+18
2026-02-11,CC,20.991,20.944,EOD,-0.224,1.7708433e+18,1.7708433e+18
2026-02-11,VRT,249.5093,248.6361,EOD,-0.35,1.7708433e+18,1.7708433e+18
2026-02-11,GFS,48.5785,48.5364,EOD,-0.087,1.7708433e+18,1.7708433e+18
2026-02-11,GNRC,214.5543,215.0547,EOD,0.233,1.7708433e+18,1.7708433e+18
2026-02-12,IPGP,120.3102,118.8676,SL,-1.199,1.77090672e+18,1.77090672e+18
2026-02-12,ATEX,29.2592,28.7863,SL,-1.616,1.77090672e+18,1.7709072e+18
2026-02-12,PAYC,119.5394,116.6715,SL,-2.399,1.7709072e+18,1.77090768e+18
2026-02-12,PSIX,92.092,90.5582,SL,-1.665,1.77090672e+18,1.77090774e+18
2026-02-12,PEGA,41.011,42.1861,TP,2.865,1.77090768e+18,1.77090852e+18
2026-02-12,FSLY,15.1676,15.829,TP,4.361,1.77090774e+18,1.77091458e+18
2026-02-12,HWM,251.8216,246.3796,SL,-2.161,1.77091458e+18,1.77091836e+18
2026-02-12,AKAM,104.8748,102.7791,SL,-1.998,1.77090852e+18,1.77092052e+18
2026-02-12,APGE,68.5335,69.4478,TP,1.334,1.77092052e+18,1.77092844e+18
2026-02-12,CGNX,59.4644,58.5414,EOD,-1.552,1.77091836e+18,1.7709297e+18
2026-02-12,SPHR,114.3996,116.2536,EOD,1.621,1.77092844e+18,1.7709297e+18
2026-02-12,MEDP,415.9455,416.0835,EOD,0.033,1.7709297e+18,1.7709297e+18
2026-02-12,EXC,47.5175,47.4625,EOD,-0.116,1.7709297e+18,1.7709297e+18
2026-02-12,ROL,58.9439,58.6563,EOD,-0.488,1.7709297e+18,1.7709297e+18
2026-02-12,INSP,59.5895,59.5953,EOD,0.01,1.7709297e+18,1.7709297e+18
2026-02-12,USFD,101.7667,101.4385,EOD,-0.323,1.7709297e+18,1.7709297e+18
2026-02-13,SOC,8.5385,8.806,TP,3.132,1.77099312e+18,1.77099324e+18
2026-02-13,FSLY,17.4462,16.9635,SL,-2.767,1.77099324e+18,1.77099354e+18
2026-02-13,DXCM,68.1781,70.6522,TP,3.629,1.77099312e+18,1.77099432e+18
2026-02-13,WOLF,16.5766,16.3369,SL,-1.446,1.77099432e+18,1.7709954e+18
2026-02-13,FRMI,9.5095,9.7163,TP,2.174,1.77099354e+18,1.7709966e+18
2026-02-13,SSRM,27.2072,27.6551,TP,1.646,1.7709954e+18,1.77099732e+18
2026-02-13,VAL,88.7937,90.4405,TP,1.855,1.7709966e+18,1.77099882e+18
2026-02-13,ICLR,90.4504,93.3815,TP,3.241,1.77099732e+18,1.77100098e+18
2026-02-13,PDYN,6.5542,6.7028,TP,2.266,1.77100098e+18,1.77100818e+18
2026-02-13,MGA,67.3673,68.6563,EOD,1.913,1.77099882e+18,1.7710161e+18
2026-02-13,HPP,6.5916,6.5934,EOD,0.028,1.77100818e+18,1.7710161e+18
2026-02-13,AMSC,34.2242,34.1895,EOD,-0.101,1.7710161e+18,1.7710161e+18
2026-02-13,ELF,81.0309,80.6892,EOD,-0.422,1.7710161e+18,1.7710161e+18
2026-02-13,SHLS,10.2452,10.2547,EOD,0.093,1.7710161e+18,1.7710161e+18
2026-02-13,NE,45.8758,45.7242,EOD,-0.33,1.7710161e+18,1.7710161e+18
2026-02-13,AKAM,112.2171,111.7981,EOD,-0.373,1.7710161e+18,1.7710161e+18
2026-02-13,CLMT,28.6486,28.5914,EOD,-0.2,1.7710161e+18,1.7710161e+18
2026-02-17,ATOM,4.4144,4.571,TP,3.547,1.77133872e+18,1.77133872e+18
2026-02-17,EYPT,12.9129,13.3551,TP,3.425,1.77133872e+18,1.77133872e+18
2026-02-17,IRON,59.8398,61.8098,TP,3.292,1.77133872e+18,1.7713389e+18
2026-02-17,OCUL,6.7167,6.944,TP,3.384,1.77133872e+18,1.77133902e+18
2026-02-17,CNH,12.5125,12.8477,TP,2.679,1.7713389e+18,1.77133956e+18
2026-02-17,IMMX,7.5976,7.457,SL,-1.85,1.77133902e+18,1.77133968e+18
2026-02-17,CALY,13.2232,13.5287,TP,2.31,1.77133968e+18,1.77134358e+18
2026-02-17,WING,231.8616,237.4801,TP,2.423,1.77133956e+18,1.77134412e+18
2026-02-17,AERO,19.4394,18.9715,SL,-2.407,1.77134412e+18,1.77134706e+18
2026-02-17,TRIP,10.1301,10.3796,TP,2.463,1.77134358e+18,1.77134784e+18
2026-02-17,TWST,51.2512,51.9993,TP,1.46,1.77134784e+18,1.77134964e+18
2026-02-17,HTFL,21.6216,22.0703,TP,2.075,1.77134706e+18,1.77135312e+18
2026-02-17,NESR,23.5135,23.946,EOD,1.84,1.77134964e+18,1.7713617e+18
2026-02-17,UA,7.5425,7.5674,EOD,0.33,1.77135312e+18,1.7713617e+18
2026-02-17,SPRY,9.4294,9.3506,EOD,-0.835,1.7713617e+18,1.7713617e+18
