date,ticker,entry,exit,reason,pnl_pct,ent_ns,ex_ns
2026-02-09,NXST,238.7785,246.3666,TP,3.178,1770647520000000000,1.77064794e+18
2026-02-09,LUNR,18.8656,19.3462,TP,2.547,1770647520000000000,1.77064812e+18
2026-02-10,OSCR,14.1141,13.9128,SL,-1.426,1770733920000000000,1.77073392e+18
2026-02-10,NKTR,50.2388,52.6139,TP,4.728,1770733920000000000,1.77073458e+18
2026-02-11,KRNT,16.3914,17.01,TP,3.774,1770820320000000000,1.7708205e+18
2026-02-11,SOLS,72.072,74.5679,TP,3.463,1770820320000000000,1.77082686e+18
2026-02-12,IPGP,120.3102,118.8676,SL,-1.199,1770906720000000000,1.77090672e+18
2026-02-12,FSLY,14.9249,15.5757,TP,4.361,1770906720000000000,1.77090756e+18
2026-02-13,CRSR,6.8468,7.1252,TP,4.066,1770993120000000000,1.77099318e+18
2026-02-13,CLYM,5.7658,5.9021,TP,2.364,1770993120000000000,1.7709933e+18
2026-02-17,EMAT,10.5605,10.9154,TP,3.36,1771338720000000000,1.77133872e+18
2026-02-17,HSAI,27.6139,27.2375,SL,-1.363,1771338720000000000,1.7713392e+18
2026-02-18,PUMP,12.7928,12.3588,SL,-3.393,1771425120000000000,1.77142512e+18
2026-02-18,QURE,23.2132,23.8104,TP,2.573,1771425120000000000,1.77142542e+18
2026-02-19,OSS,9.3593,9.7348,TP,4.011,1771511520000000000,1.77151158e+18
2026-02-19,COLD,12.9229,13.234,TP,2.408,1771511520000000000,1.77151266e+18
2026-02-20,RNG,36.2162,37.2126,TP,2.751,1771597920000000000,1.77159816e+18
2026-02-20,SCZM,10.7207,10.5473,SL,-1.618,1771597920000000000,1.77159996e+18
2026-02-23,VKTX,33.6486,34.5845,TP,2.781,1771857120000000000,1.7718573e+18
2026-02-23,TPL,526.3759,539.4285,TP,2.48,1771857120000000000,1.77185742e+18
2026-02-24,AXTI,31.1611,32.1317,TP,3.115,1771943520000000000,1.77194364e+18
2026-02-24,BBBY,5.6356,5.8172,TP,3.222,1771943520000000000,1.7719437e+18
2026-02-25,SGML,16.1862,16.7237,TP,3.321,1772029920000000000,1.77202998e+18
2026-02-25,NVTS,9.0791,9.345,TP,2.929,1772029920000000000,1.77203016e+18
2026-02-26,LMAT,108.098,112.2721,TP,3.861,1772116320000000000,1.77211638e+18
2026-02-26,PRMB,21.6216,22.3185,TP,3.223,1772116320000000000,1.77211644e+18
2026-02-27,AAOI,72.0019,74.2483,TP,3.12,1772202720000000000,1.77220278e+18
2026-02-27,BLFS,24.2292,23.9145,SL,-1.299,1772202720000000000,1.77220302e+18
2026-03-02,RCAT,13.3433,13.8393,TP,3.717,1772461920000000000,1.77246204e+18
2026-03-02,AXTI,45.5655,44.5194,SL,-2.296,1772461920000000000,1.77246228e+18
2026-03-03,RCAT,14.8488,15.347,TP,3.355,1772548320000000000,1.7725485e+18
2026-03-03,ZD,45.5255,46.8891,TP,2.995,1772548320000000000,1.77254988e+18
2026-03-04,BW,9.8999,10.3715,TP,4.763,1772634720000000000,1.77263472e+18
2026-03-04,EOLS,6.0961,5.9735,SL,-2.012,1772634720000000000,1.77263472e+18
2026-03-05,AMPX,14.0841,14.5637,TP,3.405,1772721120000000000,1.7727213e+18
2026-03-05,CRDO,113.6936,111.0753,SL,-2.303,1772721120000000000,1.77273252e+18
2026-03-06,SWBI,13.0881,13.385,TP,2.269,1772807520000000000,1.7728077e+18
2026-03-06,PBR,17.6276,17.3976,SL,-1.305,1772807520000000000,1.77280806e+18
2026-03-09,RGNX,9.926,10.3081,TP,3.849,1773063120000000000,1.77306312e+18
2026-03-09,CLPT,11.1912,11.6194,TP,3.826,1773063120000000000,1.77306312e+18
2026-03-10,TENX,12.7279,13.1779,TP,3.536,1773149520000000000,1.77314958e+18
2026-03-10,CAPR,34.3443,35.5266,TP,3.442,1773149520000000000,1.77314964e+18
2026-03-11,AUNA,5.7758,5.734,SL,-0.722,1773235920000000000,1.77323592e+18
2026-03-11,BNED,9.5946,9.9461,TP,3.663,1773235920000000000,1.77323604e+18
2026-03-12,LWLG,6.3363,6.5232,TP,2.949,1773322320000000000,1.77332244e+18
2026-03-12,NTR,83.6586,83.6463,EOD,-0.015,1773322320000000000,1.7733453e+18
2026-03-13,KODK,7.5926,7.9167,TP,4.269,1773408720000000000,1.77340872e+18
2026-03-13,HIMX,10.5055,10.894,TP,3.698,1773408720000000000,1.77340878e+18
2026-03-16,NVTS,11.1962,11.594,TP,3.553,1773667920000000000,1.77366792e+18
2026-03-16,BTDR,8.1493,8.3663,TP,2.662,1773667920000000000,1.7736681e+18
2026-03-17,SEI,62.7877,65.2966,TP,3.996,1773754320000000000,1.77375474e+18
2026-03-17,ICHR,46.8368,45.8619,SL,-2.082,1773754320000000000,1.7737551e+18
2026-03-18,ZTO,25.8758,25.5858,SL,-1.121,1773840720000000000,1.77384072e+18
2026-03-18,MOMO,6.4236,6.3013,SL,-1.904,1773840720000000000,1.77384462e+18
2026-03-19,ELA,14.2042,14.7505,TP,3.846,1773927120000000000,1.7739273e+18
2026-03-19,VET,13.2032,13.4834,TP,2.122,1773927120000000000,1.7739285e+18
