date,ticker,entry,exit,reason,pnl_pct,ent_ns,ex_ns
2026-02-09,NXST,238.7785,246.3666,TP,3.178,1.77064752e+18,1.77064794e+18
2026-02-09,LUNR,18.8656,19.3462,TP,2.547,1.77064752e+18,1.77064812e+18
2026-02-09,USAS,7.618,7.821,TP,2.665,1.77064794e+18,1.770651e+18
2026-02-09,VAL,77.077,78.7998,TP,2.235,1.77064812e+18,1.77065226e+18
2026-02-09,ORCL,156.5864,159.3468,TP,1.763,1.77065226e+18,1.7706579e+18
2026-02-09,RBLX,72.4374,73.8697,TP,1.977,1.770651e+18,1.77066306e+18
2026-02-09,STM,32.9779,32.5787,SL,-1.211,1.77066306e+18,1.77066618e+18
2026-02-09,RUM,6.2512,6.2388,EOD,-0.2,1.7706579e+18,1.7706705e+18
2026-02-09,LMRI,11.7117,11.5385,EOD,-1.479,1.77066618e+18,1.7706705e+18
2026-02-09,HAFN,6.5165,6.5085,EOD,-0.123,1.7706705e+18,1.7706705e+18
2026-02-09,APP,460.8604,460.1294,EOD,-0.159,1.7706705e+18,1.7706705e+18
2026-02-09,PAAS,59.089,58.961,EOD,-0.217,1.7706705e+18,1.7706705e+18
2026-02-09,KR,70.3403,70.1897,EOD,-0.214,1.7706705e+18,1.7706705e+18
2026-02-09,SVM,10.7407,10.7243,EOD,-0.153,1.7706705e+18,1.7706705e+18
2026-02-09,BOBS,17.4274,17.3876,EOD,-0.228,1.7706705e+18,1.7706705e+18
2026-02-09,HL,24.029,23.966,EOD,-0.262,1.7706705e+18,1.7706705e+18
2026-02-10,OSCR,14.1141,13.9128,SL,-1.426,1.77073392e+18,1.77073392e+18
2026-02-10,NKTR,50.2388,52.6139,TP,4.728,1.77073392e+18,1.77073458e+18
2026-02-10,SPOT,475.465,488.8843,TP,2.822,1.77073392e+18,1.77073578e+18
2026-02-10,UCTT,56.3263,57.7485,TP,2.525,1.77073458e+18,1.77073668e+18
2026-02-10,SHOP,126.7817,128.6444,TP,1.469,1.77073668e+18,1.77073944e+18
2026-02-10,PHG,32.8028,33.1183,TP,0.962,1.77073578e+18,1.77074418e+18
2026-02-10,VSTS,9.009,8.6786,SL,-3.667,1.77074418e+18,1.77075318e+18
2026-02-10,MAR,360.8205,359.7549,EOD,-0.295,1.77073944e+18,1.7707569e+18
2026-02-10,UNF,236.9017,230.769,EOD,-2.589,1.77075318e+18,1.7707569e+18
2026-02-10,SONY,22.8528,22.8022,EOD,-0.222,1.7707569e+18,1.7707569e+18
2026-02-10,MAS,78.1881,77.932,EOD,-0.328,1.7707569e+18,1.7707569e+18
2026-02-10,SNAP,5.2502,5.2198,EOD,-0.58,1.7707569e+18,1.7707569e+18
2026-02-11,KRNT,16.3914,17.01,TP,3.774,1.77082032e+18,1.7708205e+18
2026-02-11,AXTI,27.7707,27.0071,SL,-2.75,1.7708205e+18,1.77082152e+18
2026-02-11,AEHR,35.3553,33.7147,SL,-4.64,1.77082152e+18,1.77082278e+18
2026-02-11,SOLS,72.072,74.5679,TP,3.463,1.77082032e+18,1.77082686e+18
2026-02-11,VRT,239.6594,246.6329,TP,2.91,1.77082278e+18,1.770843e+18
2026-02-11,SNDK,599.0685,597.6118,EOD,-0.243,1.77082686e+18,1.7708433e+18
2026-02-11,TDC,37.6876,37.8521,EOD,0.436,1.770843e+18,1.7708433e+18
2026-02-11,JHX,26.1912,26.1189,EOD,-0.276,1.7708433e+18,1.7708433e+18
2026-02-11,CIM,13.1381,13.1069,EOD,-0.238,1.7708433e+18,1.7708433e+18
2026-02-11,TIMB,27.057,27.0629,EOD,0.022,1.7708433e+18,1.7708433e+18
2026-02-11,MU,411.5011,409.5101,EOD,-0.484,1.7708433e+18,1.7708433e+18
2026-02-11,SGML,13.7137,13.6463,EOD,-0.491,1.7708433e+18,1.7708433e+18
2026-02-11,WDC,275.1449,273.6061,EOD,-0.559,1.7708433e+18,1.7708433e+18
2026-02-11,SW,50.2202,50.1598,EOD,-0.12,1.7708433e+18,1.7708433e+18
2026-02-12,IPGP,120.3102,118.8676,SL,-1.199,1.77090672e+18,1.77090672e+18
2026-02-12,WDC,296.3538,303.534,TP,2.423,1.77090672e+18,1.77090726e+18
2026-02-12,FSLY,14.9249,15.5757,TP,4.361,1.77090672e+18,1.77090756e+18
2026-02-12,HUBS,236.216,229.7228,SL,-2.749,1.77090756e+18,1.77090984e+18
2026-02-12,STX,452.5321,443.8629,SL,-1.916,1.77090984e+18,1.77091308e+18
2026-02-12,NVCR,13.6787,13.0943,SL,-4.272,1.77091308e+18,1.77091626e+18
2026-02-12,AKAM,104.114,104.4654,EOD,0.338,1.77090726e+18,1.7709297e+18
2026-02-12,CGNX,58.9189,58.5414,EOD,-0.641,1.77091626e+18,1.7709297e+18
2026-02-12,MU,414.8644,413.5011,EOD,-0.329,1.7709297e+18,1.7709297e+18
2026-02-12,TECX,22.6026,22.5075,EOD,-0.421,1.7709297e+18,1.7709297e+18
2026-02-12,VNET,14.039,14.016,EOD,-0.164,1.7709297e+18,1.7709297e+18
2026-02-12,STRL,432.1317,430.9087,EOD,-0.283,1.7709297e+18,1.7709297e+18
2026-02-12,SPHR,116.0659,116.2536,EOD,0.162,1.7709297e+18,1.7709297e+18
2026-02-12,STLA,7.8829,7.8671,EOD,-0.2,1.7709297e+18,1.7709297e+18
2026-02-12,EQIX,956.4955,960.7982,EOD,0.45,1.7709297e+18,1.7709297e+18
2026-02-13,CRSR,6.8468,7.1252,TP,4.066,1.77099312e+18,1.77099318e+18
2026-02-13,CLYM,5.7658,5.9021,TP,2.364,1.77099312e+18,1.7709933e+18
2026-02-13,EVMN,30.8208,31.6325,TP,2.634,1.7709933e+18,1.77099354e+18
2026-02-13,AMAT,374.0637,365.6613,SL,-2.246,1.77099354e+18,1.77099402e+18
2026-02-13,TXG,20.4704,19.4391,SL,-5.038,1.77099318e+18,1.77099414e+18
2026-02-13,SBSW,17.012,17.252,TP,1.411,1.77099402e+18,1.7709954e+18
2026-02-13,PCOR,53.6436,51.7812,SL,-3.472,1.7709954e+18,1.7709972e+18
2026-02-13,TOST,28.2282,27.0496,SL,-4.175,1.7709972e+18,1.7709996e+18
2026-02-13,SKM,32.3223,31.7056,SL,-1.908,1.7709996e+18,1.77100182e+18
2026-02-13,MRNA,44.034,42.3834,SL,-3.749,1.77100182e+18,1.77100434e+18
2026-02-13,MGA,68.2782,68.6563,EOD,0.554,1.77099414e+18,1.7710161e+18
2026-02-13,MSTR,133.3482,133.6461,EOD,0.223,1.77100434e+18,1.7710161e+18
2026-02-13,ASM,9.7998,9.7852,EOD,-0.149,1.7710161e+18,1.7710161e+18
2026-02-13,MITK,13.4835,13.3966,EOD,-0.644,1.7710161e+18,1.7710161e+18
2026-02-13,AVTR,9.1792,9.1658,EOD,-0.145,1.7710161e+18,1.7710161e+18
2026-02-13,HMY,21.041,20.989,EOD,-0.247,1.7710161e+18,1.7710161e+18
2026-02-13,LCID,10.2753,10.2747,EOD,-0.005,1.7710161e+18,1.7710161e+18
2026-02-17,EMAT,10.5605,10.9154,TP,3.36,1.77133872e+18,1.77133872e+18
2026-02-17,HSAI,27.6139,27.2375,SL,-1.363,1.77133872e+18,1.7713392e+18
2026-02-17,LUV,53.6286,53.0648,SL,-1.051,1.77133872e+18,1.7713392e+18
2026-02-17,PSKY,11.2913,11.1324,SL,-1.407,1.7713392e+18,1.77133932e+18
2026-02-17,WAY,25.4354,24.6737,SL,-2.994,1.7713392e+18,1.77133938e+18
2026-02-17,NESR,23.1882,22.3625,SL,-3.561,1.77133938e+18,1.7713401e+18
2026-02-17,AVAV,254.7595,258.1972,TP,1.349,1.7713401e+18,1.7713407e+18
2026-02-17,ENLT,72.032,73.1957,TP,1.616,1.7713407e+18,1.7713416e+18
2026-02-17,HUBS,238.4482,250.1057,TP,4.889,1.7713416e+18,1.7713584e+18
2026-02-17,KD,13.2332,13.5864,EOD,2.669,1.77133932e+18,1.7713617e+18
2026-02-17,WBD,28.9189,28.6663,EOD,-0.873,1.7713584e+18,1.7713617e+18
2026-02-17,NOW,105.6055,105.4844,EOD,-0.115,1.7713617e+18,1.7713617e+18
2026-02-17,INFY,14.7698,14.7602,EOD,-0.065,1.7713617e+18,1.7713617e+18
2026-02-17,KRYS,289.269,287.9418,EOD,-0.459,1.7713617e+18,1.7713617e+18
2026-02-18,PUMP,12.7928,12.3588,SL,-3.393,1.77142512e+18,1.77142512e+18
2026-02-18,WTTR,14.8799,15.2485,TP,2.478,1.77142512e+18,1.77142518e+18
2026-02-18,QURE,23.2132,23.8104,TP,2.573,1.77142512e+18,1.77142542e+18
2026-02-18,PODD,270.1899,263.3019,SL,-2.549,1.77142518e+18,1.77143214e+18
2026-02-18,MSGS,339.1388,332.0241,SL,-2.098,1.77143214e+18,1.77143544e+18
2026-02-18,UPWK,13.6236,14.0986,TP,3.487,1.77142542e+18,1.7714382e+18
2026-02-18,FRO,33.4484,33.3216,EOD,-0.379,1.77143544e+18,1.7714481e+18
2026-02-18,WEN,8.1832,8.0569,EOD,-1.543,1.7714382e+18,1.7714481e+18
2026-02-18,PERI,8.8488,8.8511,EOD,0.026,1.7714481e+18,1.7714481e+18
2026-02-18,CAVA,67.5124,67.6623,EOD,0.222,1.7714481e+18,1.7714481e+18
2026-02-18,WING,274.6644,274.0756,EOD,-0.214,1.7714481e+18,1.7714481e+18
2026-02-19,OSS,9.3593,9.7348,TP,4.011,1.77151152e+18,1.77151158e+18
2026-02-19,COLD,12.9229,13.234,TP,2.408,1.77151152e+18,1.77151266e+18
2026-02-19,OXY,51.3613,50.4507,SL,-1.773,1.77151158e+18,1.77151332e+18
2026-02-19,TROX,7.4437,7.3258,SL,-1.584,1.77151332e+18,1.77151332e+18
2026-02-19,RELY,16.987,17.4593,TP,2.781,1.77151332e+18,1.77151392e+18
2026-02-19,MPT,6.2512,6.4471,TP,3.132,1.77151266e+18,1.77151398e+18
2026-02-19,CDNL,30.7807,32.2097,TP,4.642,1.77151392e+18,1.771515e+18
2026-02-19,LINE,38.9039,39.4417,TP,1.383,1.771515e+18,1.77152214e+18
2026-02-19,OMC,77.8678,80.4584,TP,3.327,1.77151398e+18,1.77152466e+18
2026-02-19,SMCI,31.3713,31.9653,TP,1.893,1.77152466e+18,1.77153432e+18
2026-02-19,TEM,59.079,59.91,EOD,1.407,1.77152214e+18,1.7715345e+18
2026-02-19,XRAY,12.4925,12.4625,EOD,-0.24,1.77153432e+18,1.7715345e+18
2026-02-19,PUMP,11.5265,11.4835,EOD,-0.373,1.7715345e+18,1.7715345e+18
2026-02-19,SSL,8.8639,8.8461,EOD,-0.2,1.7715345e+18,1.7715345e+18
2026-02-19,DE,654.1435,652.2371,EOD,-0.291,1.7715345e+18,1.7715345e+18
2026-02-19,CHWY,25.9509,25.8891,EOD,-0.238,1.7715345e+18,1.7715345e+18
2026-02-19,IVA,6.6316,6.6184,EOD,-0.2,1.7715345e+18,1.7715345e+18
2026-02-20,RNG,36.2162,37.2126,TP,2.751,1.77159792e+18,1.77159816e+18
2026-02-20,AXTI,27.5275,28.6558,TP,4.099,1.77159816e+18,1.7715984e+18
2026-02-20,LYV,163.8036,165.767,TP,1.199,1.7715984e+18,1.7715987e+18
2026-02-20,DRD,36.1361,35.678,SL,-1.268,1.7715987e+18,1.77159948e+18
2026-02-20,SCZM,10.7207,10.5473,SL,-1.618,1.77159792e+18,1.77159996e+18
2026-02-20,CELH,47.4074,48.4333,TP,2.164,1.77159948e+18,1.77162084e+18
2026-02-20,BWLP,17.7878,17.8621,EOD,0.418,1.77159996e+18,1.7716209e+18
2026-02-20,CSGP,50.05,49.915,EOD,-0.27,1.77162084e+18,1.7716209e+18
2026-02-20,AAT,19.5595,19.5255,EOD,-0.174,1.7716209e+18,1.7716209e+18
2026-02-20,PAY,25.986,25.954,EOD,-0.123,1.7716209e+18,1.7716209e+18
2026-02-20,ETSY,52.3022,52.1778,EOD,-0.238,1.7716209e+18,1.7716209e+18
2026-02-20,STLA,7.7427,7.7223,EOD,-0.264,1.7716209e+18,1.7716209e+18
2026-02-23,VKTX,33.6486,34.5845,TP,2.781,1.77185712e+18,1.7718573e+18
2026-02-23,TPL,526.3759,539.4285,TP,2.48,1.77185712e+18,1.77185742e+18
2026-02-23,LINC,31.714,31.099,SL,-1.939,1.7718573e+18,1.77185742e+18
2026-02-23,PICS,16.4765,16.2663,SL,-1.276,1.77185742e+18,1.77185748e+18
2026-02-23,TDW,81.9619,79.7101,SL,-2.747,1.77185748e+18,1.77185778e+18
2026-02-23,USAS,8.2032,8.3522,TP,1.817,1.77185778e+18,1.77185808e+18
2026-02-23,SVM,12.3223,12.1697,SL,-1.238,1.77185742e+18,1.77185988e+18
2026-02-23,HMY,22.052,21.7369,SL,-1.429,1.77185808e+18,1.7718621e+18
2026-02-23,CSAN,5.2753,5.2026,SL,-1.377,1.7718621e+18,1.77186288e+18
2026-02-23,KGC,34.9549,35.4678,TP,1.467,1.77185988e+18,1.7718786e+18
2026-02-23,GFI,56.3363,56.8131,EOD,0.846,1.77186288e+18,1.7718801e+18
2026-02-23,NIO,5.2903,5.2946,EOD,0.082,1.7718786e+18,1.7718801e+18
2026-02-23,DKS,210.9908,210.6641,EOD,-0.155,1.7718801e+18,1.7718801e+18
2026-02-23,IBRX,9.8799,9.8252,EOD,-0.554,1.7718801e+18,1.7718801e+18
2026-02-23,DPZ,399.8094,399.0805,EOD,-0.182,1.7718801e+18,1.7718801e+18
2026-02-24,AXTI,31.1611,32.1317,TP,3.115,1.77194352e+18,1.77194364e+18
2026-02-24,BBBY,5.6356,5.8172,TP,3.222,1.77194352e+18,1.7719437e+18
2026-02-24,LASR,58.8288,60.3244,TP,2.542,1.7719437e+18,1.77194754e+18
2026-02-24,KEYS,295.6854,293.0126,SL,-0.904,1.77194754e+18,1.7719482e+18
2026-02-24,BEAM,29.7097,30.451,TP,2.495,1.7719482e+18,1.77194862e+18
2026-02-24,TARS,76.6065,74.2121,SL,-3.126,1.77194862e+18,1.77194988e+18
2026-02-24,SEG,23.5335,22.76,SL,-3.287,1.77194364e+18,1.77195384e+18
2026-02-24,IMOS,39.039,39.8642,TP,2.114,1.77194988e+18,1.77196368e+18
2026-02-24,MAX,9.079,8.981,EOD,-1.079,1.77195384e+18,1.7719665e+18
2026-02-24,ASX,24.9199,24.8152,EOD,-0.42,1.77196368e+18,1.7719665e+18
2026-02-24,KDP,31.1311,31.0289,EOD,-0.328,1.7719665e+18,1.7719665e+18
2026-02-24,RACE,373.9986,373.0116,EOD,-0.264,1.7719665e+18,1.7719665e+18
2026-02-24,SANM,158.8887,158.1517,EOD,-0.464,1.7719665e+18,1.7719665e+18
2026-02-24,CEVA,20.1301,20.0699,EOD,-0.299,1.7719665e+18,1.7719665e+18
2026-02-24,HD,384.0887,383.8608,EOD,-0.059,1.7719665e+18,1.7719665e+18
2026-02-24,RAL,45.3153,45.0299,EOD,-0.63,1.7719665e+18,1.7719665e+18
2026-02-25,SGML,16.1862,16.7237,TP,3.321,1.77202992e+18,1.77202998e+18
2026-02-25,NVTS,9.0791,9.345,TP,2.929,1.77202992e+18,1.77203016e+18
2026-02-25,CCC,5.8558,6.094,TP,4.067,1.77203016e+18,1.77203082e+18
2026-02-25,VIR,10.33,10.7372,TP,3.942,1.77202998e+18,1.77203316e+18
2026-02-25,AXON,526.8063,538.6363,TP,2.246,1.77203082e+18,1.77203412e+18
2026-02-25,VNDA,8.5405,8.7402,TP,2.338,1.77203412e+18,1.77203628e+18
2026-02-25,REZI,40.07,40.6693,EOD,1.496,1.77203316e+18,1.7720529e+18
2026-02-25,ACHC,21.3713,20.989,EOD,-1.789,1.77203628e+18,1.7720529e+18
2026-02-25,WDC,289.9396,289.9298,EOD,-0.003,1.7720529e+18,1.7720529e+18
2026-02-25,SHLS,6.8318,6.7832,EOD,-0.712,1.7720529e+18,1.7720529e+18
2026-02-25,ECG,132.8928,133.0019,EOD,0.082,1.7720529e+18,1.7720529e+18
2026-02-25,FIG,31.4614,31.2987,EOD,-0.517,1.7720529e+18,1.7720529e+18
2026-02-25,CAVA,85.3252,85.1947,EOD,-0.153,1.7720529e+18,1.7720529e+18
2026-02-25,ALB,196.4062,195.6042,EOD,-0.408,1.7720529e+18,1.7720529e+18
2026-02-25,BIOA,22.052,22.018,EOD,-0.154,1.7720529e+18,1.7720529e+18
2026-02-25,LUMN,7.1121,7.1088,EOD,-0.047,1.7720529e+18,1.7720529e+18
2026-02-25,MSTR,135.7957,135.9389,EOD,0.106,1.7720529e+18,1.7720529e+18
2026-02-26,LMAT,108.098,112.2721,TP,3.861,1.77211632e+18,1.77211638e+18
2026-02-26,PRMB,21.6216,22.3185,TP,3.223,1.77211632e+18,1.77211644e+18
2026-02-26,VCYT,39.4644,38.6375,SL,-2.095,1.77211638e+18,1.77211674e+18
2026-02-26,STLA,8.1932,8.0547,SL,-1.69,1.77211644e+18,1.77211938e+18
2026-02-26,FA,10.6006,11.059,TP,4.325,1.77211938e+18,1.77212256e+18
2026-02-26,IONQ,40.0,41.4053,TP,3.513,1.77211674e+18,1.7721336e+18
2026-02-26,TLX,7.4022,7.4925,EOD,1.22,1.77212256e+18,1.7721393e+18
2026-02-26,SCVL,20.7007,20.6993,EOD,-0.007,1.7721336e+18,1.7721393e+18
2026-02-26,HPP,7.6927,7.6723,EOD,-0.265,1.7721393e+18,1.7721393e+18
2026-02-26,JOBY,10.3203,10.2597,EOD,-0.587,1.7721393e+18,1.7721393e+18
2026-02-26,PHAT,13.6036,13.5464,EOD,-0.42,1.7721393e+18,1.7721393e+18
2026-02-26,RELX,34.029,33.951,EOD,-0.229,1.7721393e+18,1.7721393e+18
2026-02-26,TRS,38.1581,38.0219,EOD,-0.357,1.7721393e+18,1.7721393e+18
2026-02-26,RGTI,18.6686,18.5914,EOD,-0.414,1.7721393e+18,1.7721393e+18
2026-02-27,AAOI,72.0019,74.2483,TP,3.12,1.77220272e+18,1.77220278e+18
2026-02-27,BLFS,24.2292,23.9145,SL,-1.299,1.77220272e+18,1.77220302e+18
2026-02-27,DELL,143.4641,141.2832,SL,-1.52,1.77220302e+18,1.7722032e+18
2026-02-27,NIQ,13.7637,13.5174,SL,-1.79,1.7722032e+18,1.77220332e+18
2026-02-27,XYZ,64.5345,62.7768,SL,-2.724,1.77220278e+18,1.77220374e+18
2026-02-27,ARLO,15.5055,15.0238,SL,-3.107,1.77220332e+18,1.77220398e+18
2026-02-27,TAC,13.4634,13.2528,SL,-1.564,1.77220398e+18,1.77220404e+18
2026-02-27,BVN,43.7887,44.6155,TP,1.888,1.77220404e+18,1.77220488e+18
2026-02-27,NEXA,13.5235,13.8484,TP,2.402,1.77220488e+18,1.7722059e+18
2026-02-27,DEC,13.8088,14.036,TP,1.645,1.77220374e+18,1.77220686e+18
2026-02-27,SSL,9.1373,8.9422,SL,-2.136,1.77220686e+18,1.77221742e+18
2026-02-27,RLAY,10.6206,10.198,SL,-3.979,1.77221742e+18,1.77222462e+18
2026-02-27,XRAY,14.4745,14.7003,EOD,1.56,1.7722059e+18,1.7722257e+18
2026-02-27,SM,23.1081,23.1268,EOD,0.081,1.77222462e+18,1.7722257e+18
2026-02-27,FIGS,15.4654,15.3946,EOD,-0.458,1.7722257e+18,1.7722257e+18
2026-02-27,PONY,14.3043,14.2507,EOD,-0.374,1.7722257e+18,1.7722257e+18
2026-02-27,OFIX,13.5135,13.5065,EOD,-0.052,1.7722257e+18,1.7722257e+18
2026-02-27,OXY,53.063,52.982,EOD,-0.153,1.7722257e+18,1.7722257e+18
2026-02-27,AES,17.2572,17.2078,EOD,-0.287,1.7722257e+18,1.7722257e+18
