date,ticker,entry,exit,reason,pnl_pct,ent_ns,ex_ns
2026-02-09,LUNR,19.1091,18.4915,SL,-3.232,1770647520000000000,1.77064752e+18
2026-02-09,NXST,241.1809,248.8453,TP,3.178,1770647520000000000,1.7706489e+18
2026-02-10,OSCR,14.1541,13.7862,SL,-2.6,1770733920000000000,1.77073392e+18
2026-02-10,NKTR,50.6606,53.0556,TP,4.728,1770733920000000000,1.77073506e+18
2026-02-11,KRNT,16.6166,16.3087,SL,-1.853,1770820320000000000,1.77082032e+18
2026-02-11,SOLS,73.0729,71.1388,SL,-2.647,1770820320000000000,1.7708238e+18
2026-02-12,IPGP,123.8087,118.851,SL,-4.004,1770906720000000000,1.77090672e+18
2026-02-12,FSLY,15.065,15.722,TP,4.361,1770906720000000000,1.77091416e+18
2026-02-13,CRSR,7.0958,6.7432,SL,-4.968,1770993120000000000,1.77099312e+18
2026-02-13,CLYM,5.9059,5.7542,SL,-2.568,1770993120000000000,1.77099312e+18
2026-02-17,EMAT,11.011,10.5395,SL,-4.283,1771338720000000000,1.77133872e+18
2026-02-17,HSAI,27.9279,27.5224,SL,-1.452,1771338720000000000,1.77133872e+18
2026-02-18,PUMP,12.8729,12.3077,SL,-4.39,1771425120000000000,1.77142512e+18
2026-02-18,QURE,23.2132,23.8104,TP,2.573,1771425120000000000,1.77142542e+18
2026-02-19,OSS,9.5595,9.2408,SL,-3.335,1771511520000000000,1.77151152e+18
2026-02-19,COLD,12.993,13.3058,TP,2.408,1771511520000000000,1.77151266e+18
2026-02-20,RNG,37.037,35.7686,SL,-3.425,1771597920000000000,1.77159792e+18
2026-02-20,SCZM,10.7207,10.4895,SL,-2.157,1771597920000000000,1.77159996e+18
2026-02-23,VKTX,34.014,33.4166,SL,-1.756,1771857120000000000,1.77185712e+18
2026-02-23,TPL,531.3884,544.5653,TP,2.48,1771857120000000000,1.77185754e+18
2026-02-24,BBBY,5.7758,5.5544,SL,-3.832,1771943520000000000,1.77194352e+18
